302.404510498047,2862.3515625,302.404510498047,2862.3515625,302.404510498047,2862.3515625,302.404510498047,2862.3515625,302.404510498047,2862.3515625
330.156219482422,2755.66284179687,330.156219482422,2755.66284179687,330.156219482422,2755.66284179687,330.156219482422,2755.66284179687,330.156219482422,2755.66284179687
343.53466796875,2691.86083984375,343.53466796875,2691.86083984375,343.53466796875,2691.86083984375,343.53466796875,2691.86083984375,343.53466796875,2691.86083984375
346.080169677734,3049.75366210937,346.080169677734,3049.75366210937,346.080169677734,3049.75366210937,346.080169677734,3049.75366210937,346.080169677734,3049.75366210937
348.025939941406,3039.57739257812,348.025939941406,3039.57739257812,348.025939941406,3039.57739257812,348.025939941406,3039.57739257812,348.025939941406,3039.57739257812
349.170776367187,3117.77856445312,349.170776367187,3117.77856445312,349.170776367187,3117.77856445312,349.170776367187,3117.77856445312,349.170776367187,3117.77856445312
346.666046142578,3133.34692382812,346.666046142578,3133.34692382812,346.666046142578,3133.34692382812,346.666046142578,3133.34692382812,346.666046142578,3133.34692382812
344.819396972656,2907.34399414062,344.819396972656,2907.34399414062,344.819396972656,2907.34399414062,344.819396972656,2907.34399414062,344.819396972656,2907.34399414062
344.263610839844,2786.21997070312,344.263610839844,2786.21997070312,344.263610839844,2786.21997070312,344.263610839844,2786.21997070312,344.263610839844,2786.21997070312
341.769104003906,2678.22875976562,341.769104003906,2678.22875976562,341.769104003906,2678.22875976562,341.769104003906,2678.22875976562,341.769104003906,2678.22875976562
340.780517578125,2591.59228515625,340.780517578125,2591.59228515625,340.780517578125,2591.59228515625,340.780517578125,2591.59228515625,340.780517578125,2591.59228515625
343.959564208984,2417.13745117187,343.959564208984,2417.13745117187,343.959564208984,2417.13745117187,343.959564208984,2417.13745117187,343.959564208984,2417.13745117187
